<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
BTSX.BCH/USD,60,20220103,030000,446.9700000,448.8600000,446.9700000,447.9800000,102
BTSX.BCH/USD,60,20220103,040000,447.5700000,447.7000000,445.9000000,445.9000000,74
BTSX.BCH/USD,60,20220103,050000,445.7900000,446.0100000,444.8200000,444.8300000,40
BTSX.BCH/USD,60,20220103,060000,445.2100000,445.4000000,443.8400000,444.6000000,88
BTSX.BCH/USD,60,20220103,070000,445.2500000,445.2500000,442.6200000,442.6200000,26
BTSX.BCH/USD,60,20220103,080000,442.5200000,443.7200000,441.5600000,441.5600000,157
BTSX.BCH/USD,60,20220103,090000,441.8100000,444.0900000,440.7900000,443.5100000,197
BTSX.BCH/USD,60,20220103,100000,443.2300000,443.2300000,441.7400000,441.7400000,55
BTSX.BCH/USD,60,20220103,110000,441.6800000,442.4800000,441.3900000,442.4800000,99
BTSX.BCH/USD,60,20220103,120000,442.9400000,443.5000000,441.9600000,441.9600000,138
BTSX.BCH/USD,60,20220103,130000,443.0000000,443.3800000,439.3100000,441.8200000,190
BTSX.BCH/USD,60,20220103,140000,442.8400000,444.7400000,442.4600000,443.9400000,150
BTSX.BCH/USD,60,20220103,150000,444.1700000,446.0400000,444.1700000,445.8200000,157
BTSX.BCH/USD,60,20220103,160000,445.7500000,446.4700000,443.4700000,443.7300000,150
