<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MOEX.NVDA-RM:TQBD,60,20220204,120000,247.0000000,247.2800000,246.0000000,246.0000000,42
MOEX.NVDA-RM:TQBD,60,20220204,130000,245.0000000,245.0000000,244.6600000,244.6600000,5
MOEX.NVDA-RM:TQBD,60,20220204,140000,242.6200000,242.6300000,242.6200000,242.6300000,2
MOEX.NVDA-RM:TQBD,60,20220204,160000,241.5500000,242.6700000,241.5500000,242.6700000,3
MOEX.NVDA-RM:TQBD,60,20220204,170000,242.3000000,242.6700000,240.0800000,240.0800000,4
MOEX.NVDA-RM:TQBD,60,20220204,180000,237.1600000,240.4300000,237.1600000,237.3900000,24
MOEX.NVDA-RM:TQBD,60,20220204,190000,242.6200000,242.6900000,242.6200000,242.6800000,147
MOEX.NVDA-RM:TQBD,60,20220204,200000,239.4400000,242.3300000,237.3900000,242.3300000,6
MOEX.NVDA-RM:TQBD,60,20220204,210000,240.7400000,241.2000000,239.9800000,241.2000000,3
MOEX.NVDA-RM:TQBD,60,20220204,220000,242.2000000,242.2000000,242.2000000,242.2000000,1
MOEX.NVDA-RM:TQBD,60,20220204,230000,243.5900000,244.4100000,243.1300000,244.4100000,5
MOEX.NVDA-RM:TQBD,60,20220207,080000,244.3400000,244.3400000,243.0500000,243.0500000,28
MOEX.NVDA-RM:TQBD,60,20220207,090000,242.3500000,242.3500000,242.3500000,242.3500000,1
MOEX.NVDA-RM:TQBD,60,20220207,100000,243.3500000,243.3500000,243.3500000,243.3500000,1
MOEX.NVDA-RM:TQBD,60,20220207,130000,243.3500000,243.3500000,243.3500000,243.3500000,1
MOEX.NVDA-RM:TQBD,60,20220207,180000,243.2200000,243.2200000,243.2200000,243.2200000,1
MOEX.NVDA-RM:TQBD,60,20220207,200000,246.7800000,246.7800000,246.6700000,246.6700000,2
MOEX.NVDA-RM:TQBD,60,20220207,210000,247.4000000,247.4000000,247.4000000,247.4000000,1
MOEX.NVDA-RM:TQBD,60,20220208,080000,248.1800000,248.1800000,248.1800000,248.1800000,1
MOEX.NVDA-RM:TQBD,60,20220208,090000,247.1900000,247.1900000,247.1900000,247.1900000,25
MOEX.NVDA-RM:TQBD,60,20220208,100000,247.4500000,247.4500000,247.4500000,247.4500000,1
MOEX.NVDA-RM:TQBD,60,20220208,110000,247.8400000,247.8900000,247.8400000,247.8900000,3
MOEX.NVDA-RM:TQBD,60,20220208,180000,244.9300000,244.9300000,243.8400000,243.8400000,3
MOEX.NVDA-RM:TQBD,60,20220208,190000,240.0000000,240.0000000,240.0000000,240.0000000,20
MOEX.NVDA-RM:TQBD,60,20220208,220000,248.8400000,248.8400000,248.5800000,248.5800000,60
MOEX.NVDA-RM:TQBD,60,20220209,080000,253.5200000,254.0600000,253.5200000,254.0600000,26
MOEX.NVDA-RM:TQBD,60,20220209,100000,254.0700000,254.3500000,253.4200000,254.3500000,51
MOEX.NVDA-RM:TQBD,60,20220209,120000,255.0300000,255.0300000,254.5800000,254.5800000,2
MOEX.NVDA-RM:TQBD,60,20220209,190000,255.9700000,255.9700000,255.9700000,255.9700000,1
MOEX.NVDA-RM:TQBD,60,20220209,200000,261.3300000,262.5200000,261.3300000,261.6700000,3
MOEX.NVDA-RM:TQBD,60,20220209,210000,265.6000000,265.6000000,265.6000000,265.6000000,1
MOEX.NVDA-RM:TQBD,60,20220209,220000,264.2800000,264.2800000,264.2800000,264.2800000,3
MOEX.NVDA-RM:TQBD,60,20220209,230000,265.1500000,265.9600000,265.1500000,265.9600000,11
MOEX.NVDA-RM:TQBD,60,20220210,080000,265.8800000,266.5600000,265.8800000,266.5600000,26
MOEX.NVDA-RM:TQBD,60,20220210,110000,267.6900000,267.7300000,267.6900000,267.7300000,50
MOEX.NVDA-RM:TQBD,60,20220210,200000,266.4000000,266.7300000,266.4000000,266.7300000,2
MOEX.NVDA-RM:TQBD,60,20220210,220000,262.4800000,262.4800000,262.4800000,262.4800000,1
MOEX.NVDA-RM:TQBD,60,20220210,230000,262.7000000,262.7000000,262.7000000,262.7000000,1
MOEX.NVDA-RM:TQBD,60,20220211,000000,259.9700000,259.9700000,259.9700000,259.9700000,1
MOEX.NVDA-RM:TQBD,60,20220211,080000,256.3900000,256.3900000,256.3900000,256.3900000,1
MOEX.NVDA-RM:TQBD,60,20220211,090000,255.6700000,255.6700000,254.7900000,254.7900000,100
MOEX.NVDA-RM:TQBD,60,20220211,190000,252.2400000,252.2400000,252.2400000,252.2400000,6
MOEX.NVDA-RM:TQBD,60,20220211,220000,245.3800000,245.3800000,244.5800000,244.5800000,50
MOEX.NVDA-RM:TQBD,60,20220212,000000,239.7700000,239.7700000,239.7700000,239.7700000,1
MOEX.NVDA-RM:TQBD,60,20220214,130000,232.8000000,232.8000000,232.8000000,232.8000000,40
MOEX.NVDA-RM:TQBD,60,20220215,200000,260.5000000,260.5000000,260.5000000,260.5000000,5
MOEX.NVDA-RM:TQBD,60,20220215,210000,259.5000000,259.5000000,259.5000000,259.5000000,1
MOEX.NVDA-RM:TQBD,60,20220215,230000,262.8600000,264.3300000,262.0700000,262.0700000,60
MOEX.NVDA-RM:TQBD,60,20220216,000000,265.1600000,265.1600000,265.1600000,265.1600000,2
MOEX.NVDA-RM:TQBD,60,20220216,080000,264.7900000,266.6200000,264.7900000,266.6200000,125
MOEX.NVDA-RM:TQBD,60,20220216,090000,267.9800000,267.9800000,266.9600000,267.8100000,182
MOEX.NVDA-RM:TQBD,60,20220216,100000,267.2800000,267.3200000,267.2800000,267.3200000,50
MOEX.NVDA-RM:TQBD,60,20220216,120000,267.0000000,267.0000000,267.0000000,267.0000000,1
MOEX.NVDA-RM:TQBD,60,20220216,130000,267.1000000,267.1000000,267.1000000,267.1000000,3
MOEX.NVDA-RM:TQBD,60,20220216,150000,265.9000000,265.9200000,265.4500000,265.9200000,6
MOEX.NVDA-RM:TQBD,60,20220216,190000,263.0600000,263.0600000,263.0600000,263.0600000,1
MOEX.NVDA-RM:TQBD,60,20220217,080000,255.8100000,257.5900000,254.9400000,256.9700000,400
MOEX.NVDA-RM:TQBD,60,20220217,090000,258.3600000,258.6500000,258.3600000,258.6500000,50
MOEX.NVDA-RM:TQBD,60,20220217,180000,249.0000000,249.0000000,248.6700000,248.6700000,34
MOEX.NVDA-RM:TQBD,60,20220217,190000,245.0000000,245.0000000,245.0000000,245.0000000,37
MOEX.NVDA-RM:TQBD,60,20220218,190000,234.0000000,234.0000000,234.0000000,234.0000000,1
MOEX.NVDA-RM:TQBD,60,20220218,220000,232.0900000,236.0600000,232.0900000,236.0600000,2
MOEX.NVDA-RM:TQBD,60,20220218,230000,236.0000000,236.0000000,236.0000000,236.0000000,3
MOEX.NVDA-RM:TQBD,60,20220222,180000,232.1600000,232.1600000,232.1600000,232.1600000,7
MOEX.NVDA-RM:TQBD,60,20220222,190000,236.9100000,236.9100000,236.2200000,236.2200000,12
MOEX.NVDA-RM:TQBD,60,20220223,190000,232.5600000,233.3500000,232.5600000,233.3500000,2
MOEX.NVDA-RM:TQBD,60,20220223,230000,227.2400000,227.2400000,227.2400000,227.2400000,2
